company_id,age_at_news,pos_sentiment,neg_sentiment
c:34826787,271,0.3136,0.6864
c:7887,106,0.5036,0.4964
c:55729,210,0.0085,0.9915
c:60019,34,0.9724,0.0276
c:27143,58,0.0173,0.9827
c:35382798,33,0.2475,0.7525
c:34321842,23,0.9834,0.0166
c:34935696,65,0.2283,0.7717
c:35413155,33,0.5129,0.4871
c:33775887,27,0.8065,0.1935
c:26638,55,0.9599,0.0401
c:35413098,6,0.87,0.13
c:32857894,47,0.3427,0.6573
c:29250,58,0.5987,0.4013
c:33984803,28,0.0709,0.9291
c:1284,116,0.0403,0.9597
c:17975,92,0.4205,0.5795
c:5447658,62,0.7507,0.2493
c:35411893,202,0.0346,0.9654
c:29250,58,0.1784,0.8216
c:21486531,275,0.1921,0.8079
c:70535,164,0.8220000000000001,0.17800000000000002
c:18903,58,0.1285,0.8715
c:6060506,27,0.3913,0.6087
c:33074753,35,0.1605,0.8395
c:35410364,31,0.2226,0.7774
c:35100842,60,0.6659,0.3341
c:34092666,103,0.0511,0.9489
c:19107987,229,0.8823,0.1177
c:35409767,4,0.9009999999999999,0.099
c:5447658,62,0.0132,0.9868
c:35409584,49,0.6374,0.3626
c:35409384,7,0.1303,0.8697
c:35178639,196,0.10099999999999999,0.899
c:13298,145,0.1375,0.8625
c:35370027,14,0.7988,0.2012
c:19955,62,0.73,0.27
c:29232,246,0.5914,0.4086
c:21577,59,0.8962,0.1038
c:35406689,10,0.3593,0.6407
c:33283235,95,0.0968,0.9032
c:32230,178,0.6209,0.3791
c:51481,189,0.1057,0.8943
c:33763710,87,0.9322,0.0678
c:33165,78,0.5766,0.4234
c:9096,103,0.9566,0.0434
c:27446849,35,0.0991,0.9009
c:35405898,253,0.0195,0.9805
c:27446849,35,0.0259,0.9741
c:35405182,7,0.5215,0.4785
c:35405085,15,0.5146,0.4854
c:33273711,112,0.5163,0.4837
c:35404862,8,0.4645,0.5355
c:33215676,96,0.563,0.43700000000000006
c:81362,55,0.6868,0.3132
c:67953,104,0.0552,0.9448
c:34619068,46,0.1626,0.8374
c:35287286,284,0.0743,0.9257
c:57576,210,0.0421,0.9579
c:33964440,217,0.10099999999999999,0.899
c:35403912,42,0.3041,0.6959
c:35403892,25,0.6862,0.3138
c:27446849,35,0.6442,0.3558
c:3753044,48,0.7351,0.2649
c:3461,149,0.5987,0.4013
c:18986139,204,0.3279,0.6721
c:35401872,6,0.5556,0.4444
c:35401357,46,0.6564,0.3436
c:57919,45,0.3914,0.6086
c:35401216,13,0.7202,0.2798
c:33048007,34,0.4939,0.5061
c:35401118,7,0.1268,0.8732
c:35193111,25,0.6868,0.3132
c:24968575,163,0.0522,0.9478
c:48065,46,0.7898,0.2102
c:34038,80,0.9673,0.0327
c:25375153,213,0.4227,0.5773
c:35131,63,0.6846,0.3154
c:23545,59,0.7896,0.2104
c:32180059,263,0.7894,0.2106
c:10556,144,0.9563,0.0437
c:35398539,101,0.2046,0.7954
c:34984791,124,0.10099999999999999,0.899
c:71343,125,0.10099999999999999,0.899
c:35244469,270,0.10099999999999999,0.899
c:51335,108,0.10099999999999999,0.899
c:34124105,238,0.10099999999999999,0.899
c:32901848,45,0.7219,0.2781
c:9082,206,0.012,0.988
c:35018607,32,0.9247,0.0753
c:35397534,24,0.8695,0.1305
c:68607,93,0.1395,0.8605
c:35397022,17,0.3602,0.6398
c:31345892,128,0.2361,0.7639
c:32836406,26,0.8594,0.1406
c:35396394,82,0.2473,0.7527
c:35395886,10,0.9545,0.0455
c:35395866,189,0.575,0.425
c:34978570,206,0.10099999999999999,0.899
c:15598438,142,0.10099999999999999,0.899
c:9411,166,0.062,0.938
c:14814084,253,0.10099999999999999,0.899
c:18756,79,0.1763,0.8237
c:11592,189,0.0861,0.9139
c:35395625,10,0.8552,0.1448
c:33148269,27,0.3049,0.6951
c:55323,75,0.6506,0.3494
c:32148521,72,0.5963,0.4037
c:16272,51,0.9803,0.0197
c:32268985,124,0.8669,0.1331
c:35391290,5,0.8824,0.1176
c:32338031,89,0.8415,0.1585
c:20676,57,0.2671,0.7329
c:73597,179,0.8782,0.1218
c:44647,65,0.0529,0.9471
c:20006,60,0.7735,0.2265
c:32132462,100,0.3668,0.6332
c:18092,61,0.2545,0.7455
c:74564,177,0.6113,0.3887
c:30365,92,0.297,0.703
c:32833439,24,0.7905,0.2095
c:6060506,27,0.5003,0.4997
c:2143,97,0.6235,0.3765
c:35384861,8,0.9938,0.0062
c:35383940,6,0.9205,0.0795
c:35051840,35,0.9481,0.0519
c:80498,40,0.1853,0.8147
c:35382998,52,0.0757,0.9243
c:35382810,27,0.9378,0.0622
c:80002,106,0.8843,0.1157
c:10722,100,0.5556,0.4444
c:56113,224,0.131,0.8690000000000001
c:34986298,140,0.10099999999999999,0.899
c:82970,99,0.9827,0.0173
c:32136265,34,0.6105,0.3895
c:34644523,4,0.2052,0.7948
c:35381871,1,0.8406,0.1594
c:22696,105,0.15,0.85
c:48408,52,0.9796,0.0204
c:32119870,45,0.3486,0.6514
c:35378057,321,0.2579,0.7421
c:7435908,41,0.2042,0.7958
c:32274331,162,0.10099999999999999,0.899
c:30626,211,0.10099999999999999,0.899
c:68885,42,0.4396,0.5604
c:34438205,33,0.9219,0.0781
c:34103155,288,0.9484,0.0516
c:19080,77,0.7776,0.2224
c:33028221,24,0.3006,0.6994
c:32210837,92,0.0463,0.9537
c:11113548,30,0.925,0.075
c:28420,53,0.8649,0.1351
c:25430,69,0.7646,0.2354
c:12978943,40,0.7932,0.2068
c:58683,59,0.9924,0.0076
c:267,109,0.3466,0.6534
c:83712,69,0.2688,0.7312
c:33660435,184,0.4838,0.5162
c:33956410,18,0.9525,0.0475
c:33365790,23,0.0825,0.9175
c:80139,153,0.10099999999999999,0.899
c:32727518,80,0.7103,0.2897
c:16701,43,0.9536,0.0464
c:32842641,26,0.8490000000000001,0.151
c:32770114,145,0.0907,0.9093
c:80083,52,0.4143,0.5857
c:47854,51,0.8831,0.1169
c:26434,57,0.0315,0.9685
c:35370439,7,0.1902,0.8098
c:70757,59,0.9731,0.0269
c:34880214,27,0.8578,0.1422
c:42608,57,0.9186,0.0814
c:79046,31,0.6281,0.3719
c:19459,55,0.9479,0.0521
c:77969,125,0.6753,0.3247
c:18266,78,0.7329,0.2671
c:34565,47,0.0522,0.9478
c:71236,53,0.2046,0.7954
c:1213,83,0.0382,0.9618
c:34269625,5,0.2984,0.7016
c:33769,46,0.6319,0.3681
c:14595,205,0.6741,0.3259
c:44059,39,0.8273,0.1727
c:32086,57,0.4442,0.5558
c:32611228,27,0.2044,0.7956
c:25126,124,0.0749,0.9251
c:34931797,220,0.0996,0.9004
c:34294689,232,0.10099999999999999,0.899
c:35364407,12,0.2633,0.7367
c:35364390,4,0.4279,0.5721
c:35364358,49,0.5488,0.4512
c:32554186,26,0.9882,0.0118
c:75725,95,0.0598,0.9402
c:33714670,22,0.8882,0.1118
c:5046,90,0.0127,0.9873
c:81,98,0.2075,0.7925
c:32134936,127,0.2871,0.7129
c:35356832,33,0.5309,0.4691
c:82416,94,0.3036,0.6964
c:35356762,162,0.7753,0.2247
c:35356655,63,0.6909,0.3091
c:26434,57,0.0314,0.9686
c:4782,114,0.1361,0.8639
c:32786293,163,0.5374,0.4626
c:35354584,13,0.9025,0.0975
c:35354477,4,0.9025,0.0975
c:35354169,9,0.2644,0.7356
c:33126434,18,0.8572,0.1428
c:10667154,143,0.0653,0.9347
c:75997,41,0.5522,0.4478
c:32134936,127,0.8041,0.1959
c:35352587,41,0.7277,0.2723
c:77757,146,0.6903,0.3097
c:44867,55,0.8418,0.1582
c:75460,66,0.8748,0.1252
c:34354228,168,0.10099999999999999,0.899
c:9966,95,0.4747,0.5253
c:35350505,9,0.5479,0.4521
c:35178801,185,0.10099999999999999,0.899
c:33481013,37,0.9114,0.0886
c:35350364,31,0.9225,0.0775
c:35350298,6,0.8031,0.1969
c:35350211,47,0.2675,0.7325
c:34662716,45,0.2713,0.7287
c:32297300,208,0.0238,0.9762
c:35350129,181,0.3666,0.6334
c:35349965,9,0.5908,0.4092
c:32303895,134,0.6723,0.3277
c:34164413,49,0.2128,0.7872
c:8214,77,0.0856,0.9144
c:6990,76,0.3595,0.6405
c:34165571,16,0.9621,0.0379
c:43805,50,0.9712,0.0288
c:35348811,22,0.5752,0.4248
c:24927919,36,0.0094,0.9906
c:3686,112,0.098,0.902
c:35347813,4,0.0762,0.9238
c:35347265,3,0.3994,0.6006
c:43805,50,0.9852,0.0148
c:13638,85,0.9671,0.0329
c:32438697,26,0.3409,0.6591
c:33952258,44,0.7929,0.2071
c:32777854,21,0.5137,0.4863
c:32320359,208,0.1576,0.8424
c:35344731,5,0.6395,0.3605
c:35050387,3,0.1061,0.8939
c:34059019,33,0.6973,0.3027
c:83114,52,0.7793,0.2207
c:35344078,7,0.9873,0.0127
c:33483249,75,0.1078,0.8922
c:34302304,20,0.8945,0.1055
c:35343981,4,0.662,0.33799999999999997
c:33367954,157,0.1532,0.8468
c:72752,218,0.1964,0.8036
c:3749,74,0.1474,0.8526
c:9307,75,0.7722,0.2278
c:35341979,10,0.5581,0.4419
c:35340317,5,0.9226,0.0774
c:1904,89,0.0044,0.9956
c:35882,48,0.6612,0.3388
c:8364911,34,0.9738,0.0262
c:37391,321,0.6325,0.3675
c:51447,102,0.7916,0.2084
c:13435623,31,0.5808,0.4192
c:27549791,112,0.10099999999999999,0.899
c:2394,127,0.958,0.042
c:22567,59,0.5751,0.4249
c:24927919,36,0.0134,0.9866
c:1904,89,0.0652,0.9348
c:32829830,34,0.7944,0.2056
c:56255,227,0.4553,0.5447
c:72104,79,0.6105,0.3895
c:35337472,48,0.8311,0.1689
c:20683,67,0.0093,0.9907
c:35336480,10,0.2903,0.7097
c:35336436,11,0.6211,0.3789
c:35336386,5,0.1739,0.8261
c:35288629,320,0.0851,0.9149
c:35336158,9,0.971,0.028999999999999998
c:30951,71,0.4589,0.5411
c:34826867,49,0.7105,0.2895
c:35099429,7,0.5574,0.4426
c:33325177,22,0.8974,0.1026
c:28114,70,0.7559,0.2441
c:35335849,21,0.428,0.5720000000000001
c:1485,105,0.0155,0.9845
c:14972,60,0.6165,0.3835
c:33468277,29,0.0653,0.9347
c:25444663,26,0.9357,0.0643
c:34723894,11,0.1763,0.8237
c:33379355,149,0.1532,0.8468
c:33577504,20,0.9129999999999999,0.087
c:22696,105,0.6648,0.3352
c:82416,94,0.9265,0.0735
c:31280,50,0.87,0.13
c:36685,101,0.9161,0.0839
c:51322,85,0.9948,0.0052
c:51414,144,0.0972,0.9028
c:32401,76,0.6671,0.3329
c:48970,207,0.4454,0.5546
c:32620501,188,0.5082,0.4918
c:33422410,240,0.2682,0.7318
c:548330,36,0.8653,0.1347
c:31280,50,0.4874,0.5126
c:76060,49,0.9436,0.0564
c:35329003,0,0.5555,0.4445
c:13151,72,0.10099999999999999,0.899
c:35328934,28,0.8805,0.1195
c:35328764,14,0.5227,0.4773
c:39727,164,0.1156,0.8844
c:8491720,26,0.9103,0.0897
c:32299150,210,0.0638,0.9362
c:16082,58,0.8325,0.1675
c:5059,166,0.2647,0.7353
c:4782,114,0.2535,0.7465
c:5714,72,0.11800000000000001,0.882
c:42608,57,0.8788,0.1212
c:35328001,30,0.4492,0.5508
c:19064,93,0.4043,0.5957
c:35327728,30,0.1373,0.8627
c:48012,690,0.4901,0.5099
c:34723894,11,0.1157,0.8843
c:44381,49,0.9495,0.0505
c:32606239,25,0.5893,0.4107
c:55080,94,0.17300000000000001,0.8270000000000001
c:32611228,27,0.0536,0.9464
c:3911,78,0.0752,0.9248
c:1862,96,0.2411,0.7589
c:20253,75,0.802,0.198
c:2833733,31,0.884,0.11599999999999999
c:54105,38,0.9455,0.0545
c:32401581,27,0.5164,0.4836
c:35321384,76,0.5461,0.4539
c:28635269,160,0.6737,0.3263
c:35320346,153,0.6139,0.3861
c:32786293,163,0.0894,0.9106
c:33100341,31,0.2228,0.7772
c:77389,106,0.922,0.078
c:10495112,39,0.4218,0.5782
c:14814084,252,0.0638,0.9362
c:19459,55,0.1814,0.8186
c:33468277,29,0.0083,0.9917
c:35317956,21,0.7769,0.2231
c:33318223,23,0.5518,0.4482
c:35234340,9,0.8269,0.1731
c:33430528,57,0.7005,0.2995
c:32772442,41,0.9533,0.0467
c:28041,51,0.094,0.9059999999999999
c:35315511,35,0.7604,0.2396
c:35293648,18,0.4603,0.5397
c:32622523,25,0.8548,0.1452
c:76971,39,0.8438,0.1562
c:40139,139,0.7816,0.2184
c:35247167,193,0.10099999999999999,0.899
c:78742,82,0.4963,0.5037
c:33385218,75,0.1532,0.8468
c:33405613,88,0.0638,0.9362
c:34904930,15,0.3911,0.6089
c:35314272,210,0.8953,0.1047
c:35313660,40,0.1985,0.8015
c:35313411,30,0.3642,0.6358
c:35312551,97,0.9873,0.0127
c:32222964,130,0.9873,0.0127
c:35312300,11,0.8364,0.1636
c:31091,69,0.0881,0.9119
c:34825939,4,0.1093,0.8907
c:65408,40,0.8983,0.1017
c:32843270,18,0.0243,0.9757
c:33559487,23,0.4037,0.5963
c:35103849,36,0.0778,0.9222
c:34048160,91,0.0458,0.9542
c:33239561,57,0.7169,0.2831
c:33275849,24,0.6942,0.3058
c:34025100,23,0.7793,0.2207
c:20634276,78,0.4654,0.5346
c:20634276,78,0.7412,0.2588
c:23910796,77,0.0653,0.9347
c:40423,82,0.9945,0.0055
c:15790152,43,0.8059999999999999,0.19399999999999998
c:32820708,132,0.10099999999999999,0.899
c:33763710,86,0.0277,0.9723
c:35310845,39,0.9925,0.0075
c:35308363,57,0.0567,0.9433
c:33468277,29,0.0325,0.9675
c:58692,34,0.0658,0.9342
c:33453677,42,0.7905,0.2095
c:32419510,166,0.1408,0.8592
c:7089,115,0.406,0.594
c:33468277,29,0.1561,0.8439
c:32611228,27,0.3227,0.6773
c:33149680,47,0.0894,0.9106
c:33278703,283,0.5186,0.4814
c:7089,115,0.0557,0.9443
c:11411,202,0.5512,0.4488
c:34754072,291,0.2801,0.7199
c:32375926,58,0.1741,0.8259
c:33468277,29,0.2533,0.7467
c:34389936,11,0.004,0.996
c:33149680,47,0.6679,0.3321
c:33149680,47,0.0062,0.9938
c:33074593,44,0.6702,0.3298
c:33278703,283,0.049,0.951
c:33278703,283,0.1667,0.8333
c:7089,115,0.4527,0.5473
c:34754072,291,0.9866,0.0134
c:34754072,291,0.7147,0.2853
c:35303568,34,0.6987,0.3013
c:35302878,274,0.0723,0.9277
c:33125108,19,0.8695,0.1305
c:35302658,149,0.9525,0.0475
c:70429,56,0.2448,0.7552
c:35300795,52,0.1192,0.8808
c:27446849,34,0.3746,0.6254
c:23193,67,0.953,0.047
c:12264,63,0.0719,0.9281
c:1485,105,0.9508,0.0492
c:27358,63,0.5338,0.4662
c:63174,52,0.4597,0.5403
c:34626801,9,0.5756,0.4244
c:35297746,146,0.6964,0.3036
c:41565,50,0.6569,0.3431
c:33149680,47,0.0494,0.9506
c:33074593,44,0.1454,0.8546
c:35296374,84,0.036000000000000004,0.9640000000000001
c:32476645,49,0.7745,0.2255
c:34556179,22,0.3725,0.6275
c:50585,52,0.1257,0.8743
c:60887,114,0.7786,0.2214
c:32680421,83,0.0428,0.9572
c:62663,213,0.4743,0.5257
c:52049,220,0.9440000000000001,0.055999999999999994
c:32721226,29,0.9073,0.0927
c:35292841,5,0.1351,0.8649
c:11023,118,0.0074,0.9926
c:35071427,13,0.9129999999999999,0.087
c:65408,40,0.8987,0.1013
c:35292674,114,0.9461,0.0539
c:44721,89,0.5265,0.4735
c:63372,41,0.7125,0.2875
c:35292506,22,0.2117,0.7883
c:32447431,51,0.5468,0.4532
c:35512494,6,0.3018,0.6982
c:13515034,199,0.1532,0.8468
c:33278703,283,0.1265,0.8735
c:12264,63,0.3078,0.6922
c:1937,148,0.0189,0.9811
c:35290931,4,0.4124,0.5876
c:35290552,51,0.782,0.218
c:2143,96,0.7788,0.2212
c:35288941,166,0.4152,0.5848
c:32994806,85,0.8240000000000001,0.17600000000000002
c:35288479,187,0.1465,0.8535
c:24932408,52,0.0856,0.9144
c:14892483,38,0.9842,0.0158
c:32188587,79,0.1741,0.8259
c:35308315,1,0.0899,0.9101
c:33453677,42,0.5013,0.4987
c:35302020,24,0.3717,0.6283
c:35291569,235,0.1218,0.8782
c:18058,58,0.9497,0.0503
c:32247739,170,0.5131,0.4869
c:35286482,26,0.2559,0.7441
c:35286131,133,0.1421,0.8579
c:33821444,50,0.0223,0.9777
c:8811,72,0.3743,0.6257
c:81873,37,0.4522,0.5478
c:35284670,7,0.5687,0.4313
c:8811,72,0.8837,0.1163
c:33621799,29,0.9094,0.0906
c:35284441,46,0.3408,0.6592
c:34303769,14,0.5977,0.4023
c:33106948,55,0.9749,0.0251
c:82295,54,0.5214,0.4786
c:34389936,11,0.6494,0.3506
c:17723,98,0.2734,0.7266
c:76123,47,0.7593,0.2407
c:59476,19,0.1392,0.8608
c:7399,99,0.4944,0.5056
c:72291,221,0.1532,0.8468
c:34935696,63,0.4201,0.5799
c:34389936,10,0.0059,0.9941
c:24689,236,0.7873,0.2127
c:35265095,42,0.0694,0.9306
c:35257796,5,0.9598,0.0402
c:18756,77,0.7091,0.2909
c:35262313,4,0.4013,0.5987
c:35262242,259,0.9495,0.0505
c:35261629,92,0.5,0.5
c:35261573,8,0.6591,0.3409
c:33433055,124,0.8503,0.1497
c:35261608,24,0.0321,0.9679
c:7014,93,0.8794,0.1206
c:519,102,0.0851,0.9149
c:27142,74,0.9043,0.0957
c:29250,56,0.9513,0.0487
c:7553,88,0.8017,0.1983
c:35261759,1,0.9583,0.0417
c:35019088,4,0.8905,0.1095
c:41840,233,0.3467,0.6533
c:4483,90,0.8826,0.1174
c:60087,30,0.7395,0.2605
c:35261014,18,0.67,0.33
c:40843,62,0.7075,0.2925
c:34109252,237,0.536,0.46399999999999997
c:35228431,8,0.9515,0.0485
c:35260629,300,0.49200000000000005,0.508
c:12188640,113,0.0544,0.9456
c:32218750,233,0.5489,0.4511
c:32810100,21,0.8549,0.1451
c:59702,38,0.2086,0.7914
c:5198,102,0.8547,0.1453
c:35259894,273,0.0185,0.9815
c:12650922,53,0.3093,0.6907
c:32590808,216,0.6634,0.3366
c:30970,153,0.7302,0.2698
c:35258539,4,0.4403,0.5597
c:75814,248,0.3117,0.6883
c:49529,285,0.1487,0.8513
c:60134,68,0.6975,0.3025
c:79877,89,0.10099999999999999,0.899
c:34044848,53,0.0346,0.9654
c:32266189,30,0.9065,0.0935
c:32684302,28,0.2894,0.7106
c:35257822,13,0.6658,0.3342
c:78904,37,0.5201,0.4799
c:10553,61,0.5912,0.4088
c:35258779,33,0.4715,0.5285
c:35257844,103,0.6251,0.3749
c:54309,40,0.3842,0.6158
c:35256164,75,0.2592,0.7408
c:35255998,45,0.7252,0.2748
c:33042142,20,0.9547,0.0453
c:33042142,20,0.3513,0.6487
c:35255776,73,0.6988,0.3012
c:35255647,2,0.9301,0.0699
c:17847,54,0.0849,0.9151
c:32755515,63,0.1941,0.8059
c:35255447,159,0.6339,0.3661
c:35254621,18,0.8096,0.1904
c:18781,295,0.8129,0.1871
c:32899841,51,0.8490000000000001,0.151
c:32769567,36,0.2448,0.7552
c:42103,40,0.8769,0.1231
c:42174,59,0.4558,0.5442
c:32883813,23,0.9443,0.0557
c:16274,64,0.0096,0.9904
c:15374,59,0.5761,0.4239
c:35255958,127,0.4537,0.5463
c:63441,48,0.2437,0.7563
c:25813301,118,0.3384,0.6616
c:35253106,188,0.0697,0.9303
c:76047,84,0.257,0.743
c:35252907,63,0.4391,0.5609
c:77185,53,0.7752,0.2248
c:58692,33,0.9843,0.0157
c:24689,236,0.0073,0.9927
c:1964,116,0.1912,0.8088
c:18092,59,0.0681,0.9319
c:18756,77,0.0545,0.9455
c:34936454,22,0.9196,0.0804
c:157,86,0.0282,0.9718
c:35138371,2,0.1207,0.8793
c:72858,234,0.905,0.095
c:35247875,39,0.4128,0.5872
c:35247733,106,0.0168,0.9832
c:19763785,26,0.0487,0.9513
c:12496663,40,0.8009999999999999,0.19899999999999998
c:565029,104,0.0672,0.9328
c:35134052,313,0.10099999999999999,0.899
c:42747,115,0.0196,0.9804
c:42886,88,0.324,0.6759999999999999
c:22696,104,0.9478,0.0522
c:35246890,13,0.3394,0.6606
c:35246833,13,0.3325,0.6675
c:33487731,35,0.3442,0.6558
c:81025,71,0.2168,0.7832
c:35262542,18,0.9591,0.0409
c:35251388,12,0.1085,0.8915
c:39863,413,0.2936,0.7064
c:35247809,14,0.262,0.738
c:4403,157,0.9159,0.0841
c:35246633,198,0.4731,0.5269
c:35246099,83,0.9907,0.0093
c:42181,54,0.5951,0.4049
c:53477,275,0.6011,0.3989
c:15374,59,0.1182,0.8818
c:35244861,93,0.1431,0.8569
c:33586155,16,0.2434,0.7566
c:35244098,13,0.9149,0.0851
c:35243697,18,0.9747,0.0253
c:35243563,21,0.2655,0.7345
c:34249822,8,0.1522,0.8478
c:35241358,219,0.0824,0.9176
c:35241134,390,0.2629,0.7371
c:35240955,281,0.2629,0.7371
c:34737116,36,0.82,0.18
c:62796,26,0.7961,0.2039
c:35033525,142,0.7127,0.2873
c:35240247,7,0.9465,0.0535
c:52970,46,0.2857,0.7143
c:7306650,40,0.7213,0.2787
c:35240112,87,0.6677,0.3323
c:35240094,35,0.1578,0.8422
c:33375241,205,0.1634,0.8366
c:57576,208,0.1532,0.8468
c:16274,64,0.0041,0.9959
c:33327773,15,0.9407,0.0593
c:3491,97,0.0654,0.9346
c:35244968,206,0.1292,0.8708
c:35244896,152,0.1736,0.8264
c:35244520,134,0.1043,0.8957
c:35244303,12,0.638,0.36200000000000004
c:35240006,0,0.9686,0.0314
c:35239815,12,0.97,0.03
c:9003,49,0.5660000000000001,0.434
c:33597360,19,0.9822,0.0178
c:33416408,23,0.1745,0.8255
c:1613,150,0.091,0.909
c:35239077,193,0.1084,0.8916
c:35238922,38,0.9756,0.0244
c:9970,65,0.3964,0.6036
c:51080,49,0.7290000000000001,0.271
c:35238692,92,0.2092,0.7908
c:33982852,14,0.0877,0.9123
c:35238194,194,0.9631,0.0369
c:33158345,22,0.6293,0.3707
c:63882,77,0.9026,0.0974
c:43013,50,0.4893,0.5107
c:32552939,49,0.7912,0.2088
c:30236,319,0.6349,0.3651
c:68305,203,0.2069,0.7931
c:11023,117,0.0079,0.9921
c:32288782,253,0.1532,0.8468
c:25338,51,0.4935,0.5065
c:35196236,42,0.6277,0.3723
c:61999,70,0.5187,0.4813
c:20240,230,0.9524,0.0476
c:35229985,228,0.6153,0.3847
c:35228985,259,0.716,0.284
c:32232642,36,0.2899,0.7101
c:35228431,8,0.8367,0.1633
c:33121556,20,0.9238,0.0762
c:35228259,8,0.8666,0.1334
c:18912,67,0.6368,0.3632
c:35228111,19,0.5812,0.4188
c:35092436,96,0.1412,0.8588
c:15586,61,0.6178,0.3822
c:31568,45,0.0395,0.9605
c:35228049,14,0.9334,0.0666
c:2707634,73,0.8506,0.1494
c:32504095,72,0.4461,0.5539
c:32232642,36,0.6991,0.3009
c:32689053,34,0.1384,0.8616
c:7014,93,0.1788,0.8212
c:21373311,33,0.8292,0.1708
c:35224944,7,0.2722,0.7278
c:35224944,7,0.4311,0.5689
c:16358,56,0.8295,0.1705
c:8811,71,0.9726,0.0274
c:32923663,20,0.1638,0.8362
c:35222819,30,0.0618,0.9382
c:35164766,1,0.7795,0.2205
c:61739,45,0.7541,0.2459
c:8811,71,0.1525,0.8475
c:59534,50,0.9565,0.0435
c:34472227,165,0.1195,0.8805
c:32332438,169,0.1532,0.8468
c:30835,206,0.1532,0.8468
c:32219969,99,0.1532,0.8468
c:25479831,220,0.1532,0.8468
c:32369717,220,0.1532,0.8468
c:16376227,236,0.1532,0.8468
c:26031349,299,0.1532,0.8468
c:76034,217,0.2213,0.7787
c:35221790,189,0.9274,0.0726
c:40346,78,0.5215,0.4785
c:75699,133,0.7336,0.2664
c:10722,98,0.3245,0.6755
c:35219412,9,0.7628,0.2372
c:2031,42,0.0173,0.9827
c:32417508,22,0.8153,0.1847
c:78400,42,0.9517,0.0483
c:34066582,10,0.5513,0.4487
c:56982,163,0.1185,0.8815
c:32250486,25,0.2036,0.7964
c:34561396,18,0.5028,0.4972
c:35066455,7,0.9061,0.0939
c:32831205,39,0.8015,0.1985
c:33347449,136,0.1532,0.8468
c:33148,48,0.9079999999999999,0.092
c:42748,92,0.3475,0.6525
c:33037559,206,0.0775,0.9225
c:9545,65,0.9599,0.0401
c:10755,244,0.21600000000000003,0.784
c:33938592,12,0.9584,0.0416
c:35214853,0,0.9009999999999999,0.099
c:35214780,2,0.6441,0.3559
c:34084461,34,0.687,0.313
c:35214703,95,0.8411,0.1589
c:33696138,22,0.5117,0.4883
c:35214538,48,0.1368,0.8632
c:79323,35,0.1941,0.8059
c:72594,241,0.1456,0.8544
c:32089964,178,0.047,0.953
c:35212432,76,0.845,0.155
c:33445026,27,0.2866,0.7134
c:73987,118,0.8572,0.1428
c:35062750,87,0.10099999999999999,0.899
c:60464,54,0.5572,0.4428
c:33293335,52,0.9289,0.0711
c:35057816,36,0.9608,0.0392
c:51090,99,0.3124,0.6876
c:35212508,196,0.2359,0.7641
c:5798,71,0.0965,0.9035
c:35212290,46,0.1456,0.8544
c:32842037,19,0.3203,0.6797
c:33049159,37,0.7432,0.2568
c:42608,56,0.0164,0.9836
c:35212180,181,0.7484,0.2516
c:31218409,33,0.8192,0.1808
c:31218409,33,0.2854,0.7146
c:35211569,193,0.9732,0.0268
c:8948387,90,0.7935,0.2065
c:35211164,12,0.9272,0.0728
c:70020,55,0.0585,0.9415
c:22703,72,0.4462,0.5538
c:35202270,10,0.0646,0.9354
c:70618,69,0.8254,0.1746
c:53282,35,0.3093,0.6907
c:42608,56,0.9386,0.0614
c:42747,115,0.1391,0.8609
c:69940,62,0.3537,0.6463
c:34869388,15,0.0087,0.9913
c:18440,63,0.0904,0.9096
c:35195855,149,0.3153,0.6847
c:33993667,32,0.797,0.203
c:32611228,26,0.6778,0.3222
c:35185885,179,0.9934,0.0066
c:21983828,58,0.6039,0.3961
c:72584,76,0.222,0.778
c:32590808,216,0.6596,0.3404
c:70618,69,0.9817,0.0183
c:80887,117,0.1991,0.8009
c:42747,115,0.0767,0.9233
c:56698,134,0.0712,0.9288
c:35198054,130,0.4776,0.5224
c:24573,55,0.993,0.006999999999999999
c:33834820,17,0.7805,0.2195
c:34591304,9,0.9572,0.0428
c:33044417,30,0.3058,0.6942
c:53406,42,0.0062,0.9938
c:16351590,272,0.5413,0.4587
c:35191967,221,0.0549,0.9451
c:75200,76,0.0103,0.9897
c:35120403,91,0.004,0.996
c:79563,42,0.4861,0.5139
c:32120838,59,0.9491,0.0509
c:35188167,154,0.0206,0.9794
c:27078,72,0.3178,0.6822
c:35187367,126,0.2804,0.7196
c:35187216,5,0.6281,0.3719
c:35187100,1,0.6326,0.3674
c:29631,29,0.8982,0.1018
c:35186658,15,0.9527,0.0473
c:29631,29,0.9184,0.0816
c:43050,39,0.9029,0.0971
c:60079,41,0.3318,0.6682
c:31097,89,0.4506,0.5494
c:34675174,52,0.907,0.09300000000000001
c:9126,154,0.2644,0.7356
c:77413,39,0.0737,0.9263
c:35185774,91,0.6868,0.3132
c:34745107,1,0.0261,0.9739
c:35184941,17,0.305,0.695
c:35184164,0,0.4714,0.5286
c:35182019,17,0.3343,0.6657
c:5059,165,0.3428,0.6572
c:35181777,65,0.23399999999999999,0.7659999999999999
c:35181528,198,0.1397,0.8603
c:35126222,60,0.8851,0.1149
c:6072022,31,0.0776,0.9224
c:32086,56,0.3491,0.6509
c:35180945,94,0.8185,0.1815
c:35152113,2,0.9009999999999999,0.099
c:33443642,57,0.113,0.887
